+9.9430000E+00	+1.0000000E+00	-1.7216881E+02
+9.9472000E+00	+1.0000000E+00	-1.7418016E+02
+9.9514000E+00	+1.0000000E+00	-1.7619086E+02
+9.9556000E+00	+1.0000000E+00	-1.7820091E+02
+9.9598000E+00	+1.0000000E+00	+1.7978969E+02
+9.9640000E+00	+1.0000000E+00	+1.7778095E+02
+9.9682000E+00	+1.0000000E+00	+1.7577285E+02
+9.9724000E+00	+1.0000000E+00	+1.7376539E+02
+9.9766000E+00	+1.0000000E+00	+1.7175859E+02
+9.9808000E+00	+1.0000000E+00	+1.6975242E+02
+9.9850000E+00	+1.0000000E+00	+1.6774690E+02
+9.9892000E+00	+1.0000000E+00	+1.6574202E+02
+9.9934000E+00	+1.0000000E+00	+1.6373779E+02
+9.9976000E+00	+1.0000000E+00	+1.6173419E+02
+1.0000000E+01	+1.0000000E+00	+1.6058956E+02
+1.0001800E+01	+1.0000000E+00	+1.5973122E+02
+1.0006000E+01	+1.0000000E+00	+1.5772890E+02
+1.0010200E+01	+1.0000000E+00	+1.5572721E+02
+1.0014400E+01	+9.9998410E-01	+1.5372615E+02
+1.0018600E+01	+9.9995729E-01	+1.5172573E+02
+1.0022800E+01	+9.9993035E-01	+1.4972593E+02
+1.0027000E+01	+9.9990334E-01	+1.4772677E+02
+1.0031200E+01	+9.9987629E-01	+1.4572824E+02
+1.0035400E+01	+9.9984924E-01	+1.4373033E+02
+1.0039600E+01	+9.9982224E-01	+1.4173305E+02
+1.0043800E+01	+9.9979533E-01	+1.3973639E+02
+1.0048000E+01	+9.9976854E-01	+1.3774036E+02
+1.0052200E+01	+9.9974193E-01	+1.3574494E+02
+1.0056400E+01	+9.9971554E-01	+1.3375015E+02
+1.0060600E+01	+9.9968940E-01	+1.3175598E+02
+1.0064800E+01	+9.9966356E-01	+1.2976242E+02
+1.0069000E+01	+9.9963805E-01	+1.2776948E+02
+1.0073200E+01	+9.9961292E-01	+1.2577716E+02
+1.0077400E+01	+9.9958822E-01	+1.2378544E+02
+1.0081600E+01	+9.9956397E-01	+1.2179434E+02
+1.0085800E+01	+9.9954021E-01	+1.1980385E+02
+1.0090000E+01	+9.9951699E-01	+1.1781397E+02
+1.0094200E+01	+9.9949434E-01	+1.1582469E+02
+1.0098400E+01	+9.9947230E-01	+1.1383602E+02
+1.0102600E+01	+9.9945090E-01	+1.1184795E+02
+1.0106800E+01	+9.9943017E-01	+1.0986048E+02
+1.0111000E+01	+9.9941015E-01	+1.0787361E+02
+1.0115200E+01	+9.9939088E-01	+1.0588734E+02
+1.0119400E+01	+9.9937237E-01	+1.0390167E+02
+1.0123600E+01	+9.9935467E-01	+1.0191659E+02
+1.0127800E+01	+9.9933779E-01	+9.9932107E+01
+1.0132000E+01	+9.9932177E-01	+9.7948213E+01
+1.0136200E+01	+9.9930662E-01	+9.5964908E+01
+1.0140400E+01	+9.9929238E-01	+9.3982190E+01
+1.0144600E+01	+9.9927906E-01	+9.2000058E+01
+1.0148800E+01	+9.9926669E-01	+9.0018510E+01
